fid,observationid,categoryid,notes,confidence,userid,created_date,updated_date,huc8,hand,distance,twi,slope
1520,1520,10,,,,,,6010207,158.7933197,333.9574585,3.878467798,23.72154808
1521,1521,1,,,,,,6010207,0,0,-1,4.707233906
1522,1522,5,,,,,,6010207,3.345489502,8.785312653,3.24273181,11.50116825
1523,1523,6,,,,,,6010207,13.59520531,43.92656326,3.178238869,24.53875732
1524,1524,6,,,,,,6010207,5.187408447,26.35593796,5.799592495,10.84669685
1525,1525,1,,,,,,6010207,0,0,6.349143505,9.002734184
1526,1526,6,,,,,,6010207,2.11050415,68.61548615,8.619610786,2.685214758
1527,1527,6,,,,,,6010207,4.264979839,8.785312653,5.070275784,26.32785416
1528,1528,5,,,,,,6010207,0.920181334,37.27292252,6.420139313,0.785467088
1529,1529,1,,,,,,6010207,0,8.785312653,-1,0
1530,1530,1,,,,,,6010207,0,0,-1,0
1531,1531,1,,,,,,6010207,0,0,4.741638184,22.77870369
1532,1532,2,,,,,,6010207,4.355438232,31.67589569,4.042531967,8.516080856
1533,1533,2,,,,,,6010207,1.661483884,12.42430782,4.16364336,7.974698067
1534,1534,5,,,,,,6010207,15.8820343,62.12154007,5.547674179,3.869299889
1535,1535,4,,,,,,6010207,6.745544434,117.8673325,5.445126057,4.548821449
1536,1536,5,,,,,,6010207,3.76527667,87.85312653,11.68926239,0.17705597
1537,1537,1,,,,,,7020005,0,0,-1,3.100848436
1538,1538,2,,,,,,7020005,0,37.09592819,-1,3.876526356
1539,1539,2,,,,,,7020005,0,0,-1,15.79449272
1540,1540,6,,,,,,7020005,4.921112061,49.94192505,5.79723835,4.804203033
1541,1541,6,,,,,,7020005,2.104095459,95.48149872,6.670000076,1.89614296
1542,1542,1,,,,,,7020005,0,0,-1,0.214670137
1543,1543,1,,,,,,7020005,0,0,-1,1.04078722
1544,1544,2,,,,,,7020005,0,37.09592819,-1,1.676941276
1545,1545,2,,,,,,7020005,0,66.87564087,-1,2.035420895
1546,1546,2,,,,,,7020005,0,9.273982048,-1,1.04203558
1547,1547,9,,,,,,7020005,1.709777832,58.65382004,5.311941624,1.163909078
1548,1548,9,,,,,,7020005,3.183898926,121.9802017,5.660926342,2.215974808
1549,1549,1,,,,,,7020005,0,0,-1,0.224954262
1550,1550,1,,,,,,7020005,0,0,-1,0.117109768
1551,1551,2,,,,,,7020005,0,92.73982239,-1,5.632890701
1552,1552,2,,,,,,7020005,0,83.4658432,-1,0.084193327
1553,1553,2,,,,,,7020005,0,41.47451019,-1,0.181148395
1554,1554,9,,,,,,7020005,5.212463379,139.4185333,7.198660851,3.180295229
1555,1555,9,,,,,,7020005,4.243713379,37.09592819,6.910233974,4.53606081
1556,1556,10,,,,,,7020005,11.23310661,216.3045654,7.436145306,1.062359691
1557,1557,10,,,,,,7020005,28.56345367,1041.538818,7.027727127,4.78917551
1558,1558,6,,,,,,7020005,4.16204834,111.2877884,4.693417549,2.723540306
1559,1559,6,,,,,,7020005,3.995361328,332.443512,5.914741993,1.867643833
1560,1560,5,,,,,,7020005,1.637664676,112.0579605,5.277977467,1.269649863
1561,1561,1,,,,,,7020005,0,0,-1,1.011629224
1562,1562,2,,,,,,7020005,0,9.273982048,-1,3.998137712
1563,1563,2,,,,,,7020005,0,9.273982048,-1,0.486893237
1564,1564,2,,,,,,7020005,0,18.5479641,-1,5.401198387
1565,1565,6,,,,,,7020005,2.124237061,56.41143799,4.50122261,2.128504515
1566,1566,6,,,,,,7020005,3.621734858,281.5994263,9.911319733,1.012670755
1567,1567,4,,,,,,7020005,1.034545898,66.87564087,7.422506332,0.874566078
1568,1568,4,,,,,,7020005,1.368896604,137.8676605,6.876559258,0.369671971
1569,1569,5,,,,,,7020005,1.373779535,217.0983582,9.697915077,1.125324488
1570,1570,4,,,,,,7020005,0,0,-1,0.559706926
1571,1571,2,,,,,,7020005,0,33.43782043,-1,0.368210673
1572,1572,2,,,,,,7020005,0,26.23078346,-1,0.201630428
1573,1573,6,,,,,,7020005,3.424102783,213.5031128,7.349440098,5.99067831
1574,1574,6,,,,,,7020005,2.111358643,396.1847534,6.446107864,2.784056664
1575,1575,4,,,,,,7020005,0,194.9743195,-1,0.088364072
1576,1576,4,,,,,,7020005,0,146.6345367,-1,0.283083498
1577,1577,5,,,,,,7020005,3.229248047,18.5479641,3.3280828,5.224489689
1578,1578,5,,,,,,7020005,1.801348925,38.23760986,5.909646034,1.753854156
1579,1579,2,,,,,,7020005,0,13.11539173,-1,2.54728508
1580,1580,2,,,,,,7020005,0.102386475,52.46156693,11.64083385,0.377046198
1581,1581,1,,,,,,7020005,0,0,-1,0.689636648
1582,1582,6,,,,,,7020005,4.234893799,98.58378601,4.451036453,2.554247856
1583,1583,6,,,,,,7020005,2.288024902,70.62854767,8.034350395,1.263248801
1584,1584,10,,,,,,7020005,8.800507545,329.3243408,5.964107037,1.17791748
1585,1585,10,,,,,,7020005,10.91055393,211.4793396,4.798407078,5.217144489
1586,1586,3,,,,,,7020005,0,41.47451019,-1,0.944429934
1587,1587,2,,,,,,7020005,0.009277344,103.6862717,8.636664391,0.106284373
1588,1588,2,,,,,,7020005,0.131988525,450.2420349,7.73547554,0.386576295
1589,1589,1,,,,,,7020005,0,0,7.218849182,0.808875442
1590,1590,6,,,,,,7020005,2.172454834,91.80774689,6.872800827,4.86211586
1591,1591,6,,,,,,7020005,0.344818115,9.273982048,7.105025291,15.76474667
1592,1592,2,,,,,,7020005,0.120452881,39.34617615,6.988557816,0.284106106
1593,1593,4,,,,,,7020005,0.654785156,87.98072052,8.049826622,0.172190309
1594,1594,2,,,,,,7020005,0.251800567,52.46156693,6.229454041,0.108325697
1595,1595,10,,,,,,7020005,12.54540825,113.2033768,5.401222706,2.451764107
1596,1596,6,,,,,,7020005,7.725463867,124.7686768,4.827562809,1.422811747
1597,1597,6,,,,,,7020005,4.430242062,809.8156738,7.440585613,0.772832096
1598,1598,10,,,,,,7020005,9.27796936,1221.140991,7.225435257,1.033643842
1599,1599,10,,,,,,7020005,10.77249146,295.1691895,6.679089069,1.073479891
1600,1600,5,,,,,,7020005,2.395263672,187.783844,6.092776299,0.858171284
1601,1601,5,,,,,,7020005,1.998962522,195.6348572,9.566263199,0.389941394
1602,1602,2,,,,,,7020005,0,129.8357544,-1,0.170113698
1603,1603,2,,,,,,7020005,0,83.4658432,-1,0.153669551
1604,1604,2,,,,,,7020005,0,55.6438942,-1,0.288070381
1605,1605,2,,,,,,7020005,0,38.23760986,-1,0.03899974
1606,1606,1,,,,,,7020005,0,0,-1,0.164878428
1607,1607,1,,,,,,7020005,0,9.273982048,-1,0.713852644
1608,1608,5,,,,,,7020005,0.335693359,20.7372551,6.246004581,3.066847801
1609,1609,5,,,,,,7020005,1.956390381,135.0312347,5.787222385,1.459207177
1610,1610,1,,,,,,7020005,0,0,-1,4.993231297
1611,1611,1,,,,,,7020005,0,0,-1,0.10203471
1612,1612,3,,,,,,7020005,0.231201187,27.8219471,5.427992344,4.208634377
1613,1613,4,,,,,,7020005,1.019897461,9.273982048,3.9438169,4.744423866
1614,1614,5,,,,,,7020005,0.343170166,46.36991119,7.461446285,0.727194011
1615,1615,5,,,,,,7020005,0.161651611,64.9178772,10.55407429,0.817032635
1616,1616,5,,,,,,7020005,0.630615234,149.5384827,9.988209724,1.446582317
1617,1617,5,,,,,,7020005,0.285675049,37.09592819,-1,0.467451304
1618,1618,9,,,,,,7020005,0.882263243,178.3886108,10.58551884,0.364548534
1619,1619,5,,,,,,7020005,0,27.8219471,-1,0.317990988
1620,1620,6,,,,,,7020005,0.874084711,170.2476807,7.942621231,1.14881146
1621,1621,6,,,,,,7020005,1.077575684,38.23760986,5.133816242,2.25505352
1622,1622,6,,,,,,7020005,1.010650635,209.8462677,4.377645016,2.709229231
1623,1623,6,,,,,,7020005,0.491607666,65.57696533,6.766661644,1.624922156
1624,1624,1,,,,,,7020005,0,0,-1,1.706712842
1625,1625,5,,,,,,7020005,0.346588135,41.47451019,6.500599384,0.571421564
1626,1626,1,,,,,,7020005,0,0,15.50636196,1.138892531
1627,1627,10,,,,,,7020005,9.945542336,46.36991119,7.90719223,0.983142972
1628,1628,10,,,,,,7020005,13.37433052,164.0735016,6.445049286,0.971386254
1629,1629,10,,,,,,7020005,15.71940231,59.38246536,8.742693901,1.362601876
1630,1630,6,,,,,,7020005,2.716522694,104.9231339,5.807208061,7.277960777
1631,1631,1,,,,,,7020005,0,0,-1,0
1632,1632,1,,,,,,7020005,0,0,-1,3.278690338
1633,1633,2,,,,,,7020005,1.489859343,65.57696533,-1,1.867736578
1634,1634,1,,,,,,7020005,0,0,-1,0.059543468
1635,1635,5,,,,,,7020005,3.297834635,91.33813477,6.778711319,2.064672709
1636,1636,5,,,,,,7020005,2.061004639,70.62854767,5.818993092,0.535901964
1637,1637,10,,,,,,7020005,14.36088371,124.4235306,8.095135689,0.513486981
1638,1638,10,,,,,,7020005,13.03809357,530.8899536,5.839586735,0.72769618
1639,1639,6,,,,,,7020005,4.76159668,39.34617615,5.439469814,7.977880001
1640,1640,6,,,,,,7020005,12.2853775,756.8388062,9.131186485,1.616001606
1641,1641,5,,,,,,7020005,9.035132408,1038.727417,10.30209064,0.469757378
1642,1642,5,,,,,,7020005,7.803133011,385.73526,-1,0.304124713
1643,1643,1,,,,,,7020005,0,9.273982048,-1,2.129665375
1644,1644,2,,,,,,7020005,3.28273797,78.69235229,11.75551414,0.442499548
1645,1645,4,,,,,,7020005,1.938590884,245.5417023,14.8365984,1.346723914
1646,1646,1,,,,,,7050002,,7.985794544,,0.773122311
1647,1647,1,,,,,,7050002,,0,,1.492135406
1648,1648,1,,,,,,7050002,,0,,0.758475006
1649,1649,2,,,,,,7050002,,11.29361916,,0.107565746
1650,1650,2,,,,,,7050002,,23.95738411,,0.592732072
1651,1651,2,,,,,,7050002,,0,,1.167372227
1652,1652,2,,,,,,7050002,,7.985794544,,1.123948336
1653,1653,2,,,,,,7050002,,7.985794544,,0.761020541
1654,1654,2,,,,,,7050002,,47.91476822,,2.008803844
1655,1655,2,,,,,,7050002,,55.9005661,,0.787149251
1656,1656,2,,,,,,7050002,,39.92897415,,0.399255306
1657,1657,6,,,,,,7050002,,40.71972275,,1.273326278
1658,1658,6,,,,,,7050002,,50.50659943,,0.649964929
1659,1659,6,,,,,,7050002,,68.23065948,,0.118593022
1660,1660,10,,,,,,7050002,,148.5443726,,3.073218584
1661,1661,1,,,,,,7050002,,0,,2.910695314
1662,1662,1,,,,,,7050002,,0,,0.754030049
1663,1663,1,,,,,,7050002,,0,,1.480900168
1664,1664,3,,,,,,7050002,,0,,1.906631112
1665,1665,3,,,,,,7050002,,58.13746262,,0.188891679
1666,1666,2,,,,,,7050002,,28.79319191,,0.520032585
1667,1667,2,,,,,,7050002,,15.97158909,,0.826305568
1668,1668,2,,,,,,7050002,,7.985794544,,0.597034037
1669,1669,2,,,,,,7050002,,64.38353729,,0.394157141
1670,1670,6,,,,,,7050002,,47.91476822,,1.95277071
1671,1671,6,,,,,,7050002,,7.985794544,,11.69673634
1672,1672,6,,,,,,7050002,,7.985794544,,3.487715483
1673,1673,4,,,,,,7050002,,0,,1.98519516
1674,1674,6,,,,,,7050002,,56.46809769,,2.673761606
1675,1675,6,,,,,,7050002,,39.92897415,,2.967443228
1676,1676,2,,,,,,7050002,,17.85678101,,0.304760307
1677,1677,6,,,,,,7050002,,341.1533203,,0.671962142
1678,1678,6,,,,,,7050002,,194.9580841,,2.718083858
1679,1679,6,,,,,,7050002,,378.6311035,,6.076636791
1680,1680,6,,,,,,7050002,,79.8579483,,9.14119339
1681,1681,10,,,,,,7050002,,167.8917084,,1.74278295
1682,1682,10,,,,,,7050002,,436.2320251,,3.417121649
1683,1683,1,,,,,,7050002,,0,,0
1684,1684,1,,,,,,7050002,,0,,0
1685,1685,1,,,,,,7050002,,0,,0
1686,1686,2,,,,,,7050002,,0,,0
1687,1687,2,,,,,,7050002,,0,,0
1688,1688,2,,,,,,7050002,,0,,0
1689,1689,2,,,,,,7050002,,0,,0.35529846
1690,1690,2,,,,,,7050002,,32.92627335,,0.087461196
1691,1691,3,,,,,,7050002,,0,,0.058187347
1692,1692,3,,,,,,7050002,,7.985794544,,0.587625384
1693,1693,4,,,,,,7050002,,132.9101105,,0.019366931
1694,1694,4,,,,,,7050002,,186.4302673,,0.105839469
1695,1695,4,,,,,,7050002,,288.4850769,,0.071380913
1696,1696,4,,,,,,7050002,,275.0176086,,0.101156399
1697,1697,3,,,,,,7050002,,175.3241119,,0.266769201
1698,1698,1,,,,,,7050002,,0,,0
1699,1699,1,,,,,,7050002,,0,,5.573925018
1700,1700,1,,,,,,7050002,,0,,7.468853951
1701,1701,2,,,,,,7050002,,23.95738411,,2.026793242
1702,1702,6,,,,,,7050002,,35.71356201,,2.709490776
1703,1703,6,,,,,,7050002,,25.25329971,,12.86933422
1704,1704,10,,,,,,7050002,,108.6185532,,0.692119896
1705,1705,10,,,,,,7050002,,227.2796936,,2.42263937
1706,1706,6,,,,,,7050002,,45.17447662,,10.57495499
1707,1707,6,,,,,,7050002,,121.6360092,,5.123657703
1708,1708,1,,,,,,7050002,,0,,0.299289942
1709,1709,1,,,,,,7050002,,0,,0.200608104
1710,1710,5,,,,,,7050002,,28.79319191,,0
1711,1711,5,,,,,,7050002,,28.79319191,,0.94922471
1712,1712,2,,,,,,7050002,,15.97158909,,0.986153901
1713,1713,4,,,,,,7050002,,75.75989532,,1.507216573
1714,1714,1,,,,,,7050002,,0,,0
1715,1715,1,,,,,,7050002,,0,,0.193484724
1716,1716,3,,,,,,7050002,,46.564785,,1.912429929
1717,1717,2,,,,,,7050002,,79.055336,,1.355079889
1718,1718,3,,,,,,7050002,,32.92627335,,0.662186623
1719,1719,10,,,,,,7050002,,197.557663,,2.194330931
1720,1720,10,,,,,,7050002,,226.9989319,,1.241497517
1721,1721,10,,,,,,7050002,,129.9993134,,2.32925868
1722,1722,6,,,,,,7050002,,79.055336,,4.38916254
1723,1723,6,,,,,,7050002,,68.23065948,,6.494539738
1724,1724,1,,,,,,7050002,,0,,0.068131678
1725,1725,2,,,,,,7050002,,15.97158909,,0.436634004
1726,1726,2,,,,,,7050002,,0,,0.551650226
1727,1727,6,,,,,,7050002,,55.9005661,,0.885509312
1728,1728,6,,,,,,7050002,,78.6509552,,0.89042145
1729,1729,1,,,,,,7080105,0.852142394,1015.214417,7.164935589,0.470901132
1730,1730,1,,,,,,7080105,4.648040771,1209.946533,-1,0.432675451
1731,1731,3,,,,,,7080105,1.354217529,1011.679688,6.705828667,2.416588306
1732,1732,3,,,,,,7080105,1.121002197,1061.888184,8.111166954,1.074857712
1733,1733,6,,,,,,7080105,3.813842773,1070.950928,5.848104,3.354004145
1734,1734,6,,,,,,7080105,3.482269287,1028.180176,4.90682745,7.228141785
1735,1735,10,,,,,,7080105,7,1275.671875,6.531227112,4.895441532
1736,1736,10,,,,,,7080105,18.2695446,1261.286621,5.591980934,5.938345909
1737,1737,10,,,,,,7080105,12.59704685,438.8892212,6.095483303,3.115102768
1738,1738,1,,,,,,7080105,0,0,-1,1.013194442
1739,1739,1,,,,,,7080105,0,0,5.310276985,0.382155836
1740,1740,6,,,,,,7080105,1.821350098,51.83369827,6.37548399,4.345817566
1741,1741,6,,,,,,7080105,4.191345215,51.83369827,5.077506065,6.730132103
1742,1742,5,,,,,,7080105,1.214263916,43.19474792,6.780264854,2.509543657
1743,1743,5,,,,,,7080105,2.928710938,38.63455963,4.550066948,5.991383553
1744,1744,2,,,,,,7080105,1.256958008,17.27789879,5.586909771,2.406775951
1745,1745,2,,,,,,7080105,0.187957764,24.43463898,9.116027832,0.826583147
1746,1746,1,,,,,,7080105,0,0,-1,2.009975672
1747,1747,3,,,,,,7080105,0,0,4.253077507,6.963058949
1748,1748,3,,,,,,7080105,2.190773964,8.638949394,3.283878088,5.066138744
1749,1749,6,,,,,,7080105,0.947963119,8.638949394,4.130208969,1.315614223
1750,1750,1,,,,,,7080105,0,0,-1,1.736798286
1751,1751,5,,,,,,7080105,0.399139374,12.21731949,5.50022316,0.39646256
1752,1752,5,,,,,,7080105,1.363586426,17.27789879,-1,0.284668028
1753,1753,6,,,,,,7080105,1.265869141,134.9447021,6.675981522,1.030168891
1754,1754,6,,,,,,7080105,2.359832764,73.30391693,5.763063431,1.016013145
1755,1755,10,,,,,,7080105,2.339538574,158.5900269,6.176103592,0.886439681
1756,1756,10,,,,,,7080105,2.938934326,191.2312927,9.094257355,1.057536006
1757,1757,1,,,,,,7080105,0,0,5.598356247,3.21391964
1758,1758,8,,,,,,7080105,11.99304867,85.08378601,5.621172905,0.911157012
1759,1759,8,,,,,,7080105,12.09015179,81.49968719,6.198495865,0.273010045
1760,1760,8,,,,,,7080105,8.602092743,43.19474792,8.502281189,2.432655573
1761,1761,5,,,,,,7080105,0,71.23860168,-1,0.383014977
1762,1762,5,,,,,,7080105,1.089050293,60.47264862,5.559353828,1.168882132
1763,1763,3,,,,,,7080105,0.715698242,43.19474792,5.393361092,1.579008222
1764,1764,3,,,,,,7080105,0.737756968,17.27789879,-1,0.843784213
1765,1765,6,,,,,,7080105,3.538697481,162.9993744,7.355492592,3.408330441
1766,1766,6,,,,,,7080105,3.558532715,414.7595215,8.103339195,1.949648261
1767,1767,1,,,,,,7080105,0,0,6.330332756,1.360214829
1768,1768,1,,,,,,7080105,0,0,4.970367908,0.865403652
1769,1769,2,,,,,,7080105,0.646502256,25.91684914,5.183390141,0.634032249
1770,1770,2,,,,,,7080105,0.006378174,8.638949394,11.24549675,1.150370717
1771,1771,3,,,,,,7080105,0.797790587,24.43463898,-1,0.272543073
1772,1772,3,,,,,,7080105,0.381652832,57.95183182,6.426888943,1.654343724
1773,1773,5,,,,,,7080105,0.815002441,123.6909332,7.97682476,0.35061729
1774,1774,5,,,,,,7080105,1.389038086,117.5024185,6.36478138,0.315578341
1775,1775,5,,,,,,7080105,2.38015914,110.6325378,9.598033905,0.229341984
1776,1776,1,,,,,,7080105,0,0,-1,2.722293615
1777,1777,1,,,,,,7080105,0,0,-1,1.982708097
1778,1778,6,,,,,,7080105,4.750030518,61.08659744,8.025856018,1.431662679
1779,1779,6,,,,,,7080105,3.804558754,43.19474792,9.480244637,3.553224802
1780,1780,10,,,,,,7080105,13.29544926,177.8868713,-1,0.168022409
1781,1781,10,,,,,,7080105,13.14204979,130.7310333,5.61114502,2.996012449
1782,1782,3,,,,,,7080105,1.360229492,12.21731949,5.841925621,5.765592098
1783,1783,3,,,,,,7080105,0,8.638949394,-1,2.915285349
1784,1784,6,,,,,,7080105,6.220736027,241.8905945,4.362477303,7.529831886
1785,1785,5,,,,,,7080105,3.992891073,149.1313934,-1,0.751479506
1786,1786,6,,,,,,7080105,2.479064941,67.47235107,5.363559246,10.39629745
1787,1787,1,,,,,,7080105,0,0,-1,0.308975488
1788,1788,1,,,,,,7080105,0,0,-1,2.353803873
1789,1789,2,,,,,,7080105,1.188690186,8.638949394,4.193378925,4.340285778
1790,1790,5,,,,,,7080105,1.704895377,24.43463898,6.519238949,0.064446136
1791,1791,5,,,,,,7080105,2.082794189,34.55579758,6.560932159,0.605702639
1792,1792,5,,,,,,7080105,2.290100336,129.5842438,7.68678093,0.108220771
1793,1793,3,,,,,,7080105,0.862487793,31.14817619,-1,1.61056304
1794,1794,6,,,,,,7080105,6.096580505,93.44452667,5.06850481,16.38504028
1795,1795,6,,,,,,7080105,6.124207497,278.5977478,5.893390656,8.51991272
1796,1796,1,,,,,,7080105,0,0,-1,2.558325052
1797,1797,1,,,,,,7080105,0,0,3.855516672,4.530474663
1798,1798,3,,,,,,7080105,1.809287786,57.95183182,10.93022823,1.392840624
1799,1799,3,,,,,,7080105,1.706756949,52.54867935,-1,3.335232973
1800,1800,3,,,,,,7080105,1.970672727,181.6235046,5.191522121,0.895914495
1801,1801,10,,,,,,7080105,23.06011772,359.5298157,5.98570013,1.621417761
1802,1802,6,,,,,,7080105,5.838592529,146.8621521,4.685886383,11.10308552
1803,1803,6,,,,,,7080105,9.240447998,481.4616394,7.227809429,3.017997503
1804,1804,5,,,,,,7080105,1.426391602,337.0297546,6.035264492,0.639054716
1805,1805,5,,,,,,7080105,0,8.638949394,-1,5.749271393
1806,1806,6,,,,,,7080105,1.431030273,8.638949394,7.356169701,6.126549244
1807,1807,1,,,,,,7080105,0,12.21731949,-1,0.409396887
1808,1808,1,,,,,,7080105,0,0,7.203904629,0.44962576
1809,1809,3,,,,,,7080105,0,8.638949394,-1,0.582117796
1810,1810,3,,,,,,7080105,0.029510498,17.27789879,-1,1.261555552
1811,1811,5,,,,,,7080105,1.031341553,160.6937561,6.970469952,0.204491243
1812,1812,5,,,,,,7080105,1.343720198,116.225174,9.71325779,0.101330958
1813,1813,2,,,,,,7080105,0.830444396,19.31727982,-1,0.110920489
1814,1814,2,,,,,,7080105,0.088317871,34.55579758,9.306155205,0.872980177
1815,1815,6,,,,,,7080105,11.35711765,501.1335449,10.05486679,4.900514126
1816,1816,6,,,,,,7080105,3.758590698,17.27789879,2.981152534,0.538612247
1817,1817,8,,,,,,7080105,26.79044342,482.9319458,7.216192722,4.574917316
1818,1818,8,,,,,,7080105,17.34482956,335.4761353,6.29477787,3.000926495
1819,1819,10,,,,,,7080105,24.06363297,287.1719971,5.287805557,4.744826794
1820,1820,10,,,,,,7080105,44.36804581,810.1289673,6.410935402,0.80425632
1821,1821,1,,,,,,7080105,0,0,-1,0.577939272
1822,1822,1,,,,,,7080105,0,0,-1,0.165672079
1823,1823,5,,,,,,7080105,0.857894838,43.19474792,-1,2.59267211
1824,1824,5,,,,,,7080105,0,38.63455963,-1,7.152234554
1825,1825,2,,,,,,7080105,0,0,-1,2.301417351
1826,1826,5,,,,,,7080105,1.58656311,77.75054169,6.611352444,0.248454288
1827,1827,5,,,,,,7080105,3.454391479,528.6020508,9.57109642,1.198338628
1828,1828,5,,,,,,7080105,0,574.2140503,-1,0.260661751
1829,1829,6,,,,,,7080105,6.706619263,173.8554993,6.234622955,10.90653801
1830,1830,6,,,,,,7080105,3.166030884,31.14817619,4.23782444,15.98333168
1831,1831,6,,,,,,7080105,5.732925415,65.7922821,6.292188644,4.147363186
1832,1832,1,,,,,,7080105,0,0,-1,0.422363728
1833,1833,1,,,,,,7080105,0,0,-1,0.623820305
1834,1834,3,,,,,,7080105,0,146.8621521,-1,0.173029438
1835,1835,3,,,,,,7080105,0,501.059082,-1,0.645776927
1836,1836,5,,,,,,7080105,1.621017694,95.02845001,8.768299103,0.755716324
1837,1837,5,,,,,,7080105,0.409606963,198.6958313,15.86093616,0.045655742
1838,1838,5,,,,,,7080105,1.684311509,71.23860168,6.138252258,1.826834321
1839,1839,4,,,,,,7080105,0.462982148,60.47264862,-1,0.153913811
1840,1840,6,,,,,,7080105,7.844314575,388.8486938,5.205164909,12.8860836
1841,1841,6,,,,,,7080105,12.39142132,88.94343567,5.293094158,8.25124073
1842,1842,1,,,,,,7080105,0,8.638949394,-1,1.71423614
1843,1843,1,,,,,,7080105,0,0,-1,3.825200319
1844,1844,2,,,,,,7080105,0.614746094,60.47264862,5.754491329,0.542723596
1845,1845,2,,,,,,7080105,1.172958493,81.95626831,5.321630955,1.412559628
1846,1846,2,,,,,,7080105,0.066665649,17.27789879,7.16478014,0.122598544
1847,1847,4,,,,,,7080105,1.456894159,150.872757,7.526176453,0.482022732
1848,1848,3,,,,,,7080105,0.435333371,165.0469055,-1,0.161965221
1849,1849,5,,,,,,7080105,0.869964719,77.75054169,9.019081116,0.321886092
1850,1850,5,,,,,,7080105,1.861694336,337.3617554,7.627649307,1.948795915
1851,1851,4,,,,,,7080105,0,112.3063507,-1,0.530836463
1852,1852,4,,,,,,7080105,0.047851566,17.27789879,-1,0.839650154
1853,1853,10,,,,,,7080105,13.48384094,189.4669647,6.917647839,4.629756927
1854,1854,10,,,,,,7080105,6.925384998,226.762146,6.164999008,3.377357483
1855,1855,6,,,,,,7080105,2.965149403,201.4931946,-1,12.04325199
1856,1856,6,,,,,,7080105,3.122025013,141.6893158,5.334308147,12.29890919
1857,1857,1,,,,,,7080105,0,0,5.054881573,5.51865387
1858,1858,1,,,,,,7080105,0,8.638949394,-1,4.294502258
1859,1859,2,,,,,,7080105,1.709442616,34.55579758,-1,1.413707137
1860,1860,2,,,,,,7080105,0.07925415,25.91684914,-1,0.525003016
1861,1861,4,,,,,,7080105,1.895248652,50.37329865,7.210474014,0.206607759
1862,1862,5,,,,,,7080105,1.329361081,120.9452972,6.626411915,0.740195394
1863,1863,2,,,,,,7080105,0,31.14817619,-1,0.098758988
1864,1864,3,,,,,,7080105,0,0,6.028195858,0.797318876
1865,1865,6,,,,,,7080105,-3.40E+38,273.187561,5.086629391,6.793016911
1866,1866,1,,,,,,7080105,0,8.638949394,-1,0.037022959
1867,1867,10,,,,,,8010100,,59.37190247,,5.32066679
1868,1868,1,,,,,,8010100,,0,,0
1869,1869,1,,,,,,8010100,,0,,0.004931187
1870,1870,1,,,,,,8010100,,0,,0.004054574
1871,1871,1,,,,,,8010100,,0,,0.006354675
1872,1872,2,,,,,,8010100,,101.9044952,,0.866759956
1873,1873,2,,,,,,8010100,,35.19263458,,1.34646821
1874,1874,2,,,,,,8010100,,92.08207703,,0.231854782
1875,1875,5,,,,,,8010100,,0,,0.066814348
1876,1876,5,,,,,,8010100,,0,,0.076663479
1877,1877,2,,,,,,8010100,,71.05883026,,0.643101633
1878,1878,2,,,,,,8010100,,311.8838806,,0.691860855
1879,1879,6,,,,,,8010100,,196.1872406,,10.2386198
1880,1880,6,,,,,,8010100,,256.7633972,,15.2628727
1881,1881,5,,,,,,8010100,,454.9985046,,0.494455189
1882,1882,1,,,,,,8010100,,319.727478,,0
1883,1883,1,,,,,,8010100,,533.9904175,,0
1884,1884,2,,,,,,8010100,,706.6894531,,1.001972437
1885,1885,3,,,,,,8010100,,416.9764404,,0.037191849
1886,1886,2,,,,,,8010100,,9.760680199,,0.168329135
1887,1887,1,,,,,,8010100,,0,,0.003546145
1888,1888,1,,,,,,8010100,,105.1257401,,0
1889,1889,1,,,,,,8010100,,0,,0.00543448
1890,1890,2,,,,,,8010100,,200.2723999,,1.419115901
1891,1891,2,,,,,,8010100,,19.5213604,,1.420721889
1892,1892,2,,,,,,8010100,,393.4655762,,0.256096125
1893,1893,5,,,,,,8010100,,445.1554871,,2.925338984
1894,1894,6,,,,,,8010100,,784.8704224,,6.010866165
1895,1895,6,,,,,,8010100,,318.6828308,,15.26339436
1896,1896,10,,,,,,8010100,,414.1105652,,5.49310112
1897,1897,10,,,,,,8010100,,203.1066132,,6.113915443
1898,1898,5,,,,,,8010100,,97.60680389,,0.419773042
1899,1899,5,,,,,,8010100,,113.8281174,,2.572806597
1900,1900,1,,,,,,8010100,,9.760680199,,8.0464468
1901,1901,1,,,,,,8010100,,0,,0.085483484
1902,1902,1,,,,,,8010100,,0,,0
1903,1903,1,,,,,,8010100,,0,,2.53681016
1904,1904,2,,,,,,8010100,,0,,1.413795948
1905,1905,2,,,,,,8010100,,0,,0
1906,1906,2,,,,,,8010100,,457.5042114,,0.21007973
1907,1907,2,,,,,,8010100,,1200.880981,,0.007090067
1908,1908,5,,,,,,8010100,,1114.086548,,0.4261235
1909,1909,3,,,,,,8010100,,460.4103699,,0.112838149
1910,1910,3,,,,,,8010100,,1023.010559,,0.446332574
1911,1911,2,,,,,,8010100,,324.460022,,0.142767712
1912,1912,9,,,,,,8010100,,393.9495544,,0.420114607
1913,1913,9,,,,,,8010100,,327.9646606,,0.533348501
1914,1914,10,,,,,,8010100,,284.235321,,1.88606286
1915,1915,5,,,,,,8010100,,40.24431229,,0.747046709
1916,1916,3,,,,,,8010100,,21.82554436,,14.48527813
1917,1917,5,,,,,,8010100,,0,,1.803962588
