observationid,HUC8,categoryid,confidence,userid,notes,created_date,updated_date,category_name,StreamOrder,DrainageAreaSqkm,InputZone,HAND,ChannelDist,TWI,Slope
189,18030002,2,,1,,6/22/2021 15:11,6/22/2021 15:11,Highly Likely Active Floodplain,3,12.89649996,Large,0,0,8.061049461,6.567987442
190,18030002,5,,1,,6/22/2021 15:11,6/22/2021 15:11,Possible Inactive Floodplain,2,1.94569999,Large,0,14.07228756,9.828920364,2.238399506
191,18030002,5,,1,,6/22/2021 15:11,6/22/2021 15:11,Possible Inactive Floodplain,3,12.89649996,Large,0,14.07228756,8.02549839,2.093847036
192,18030002,3,,1,,6/22/2021 15:11,6/22/2021 15:11,Likely Active Floodplain,2,1.94569999,Large,0,22.25024223,6.875280857,4.605123997
193,18030002,1,,1,,6/22/2021 15:11,6/22/2021 15:11,Estimated Active Channel,3,12.89649996,Large,0,19.90122223,9.814469337,3.507949352
194,18030002,2,,1,,6/22/2021 15:11,6/22/2021 15:11,Highly Likely Active Floodplain,3,12.89649996,Large,0,22.25024223,9.578431129,3.171319008
195,18030002,3,,1,,6/22/2021 15:11,6/22/2021 15:11,Likely Active Floodplain,3,12.89649996,Large,0,0,-1,1.17032671
196,18030002,5,,1,,6/22/2021 15:11,6/22/2021 15:11,Possible Inactive Floodplain,3,12.89649996,Large,0,14.07228756,5.987354755,6.73208189
197,18030002,6,,1,,6/22/2021 15:11,6/22/2021 15:11,Plausible Valley Bottom Extent,3,12.89649996,Large,0,19.90122223,6.395808697,8.958884239
198,18030002,6,,1,,6/22/2021 15:11,6/22/2021 15:11,Plausible Valley Bottom Extent,3,12.89649996,Large,0,60.52720261,8.250619888,5.408874035
199,18030002,6,,1,,6/22/2021 15:11,6/22/2021 15:11,Plausible Valley Bottom Extent,2,1.94569999,Large,0,70.36144257,8.797531128,2.405295372
200,18030002,8,,1,,6/22/2021 15:11,6/22/2021 15:11,Very Unlikely Valley Bottom Extent,3,12.89649996,Large,6.629174232,89.55549622,8.735519409,4.244730949
201,18030002,10,,1,,6/22/2021 15:11,6/22/2021 15:11,Upland (non-valley bottom),3,12.89649996,Large,15.60311604,139.308548,7.528142452,14.02062988
202,18030002,8,,1,,6/22/2021 15:11,6/22/2021 15:11,Very Unlikely Valley Bottom Extent,3,3.89989999,Large,16.4313736,267.0028992,7.679068565,1.206465364
203,18030002,8,,1,,6/22/2021 15:11,6/22/2021 15:11,Very Unlikely Valley Bottom Extent,2,2.78890002,Large,22.6852417,276.6556396,7.80496788,4.26941824
204,18030002,8,,1,,6/22/2021 15:11,6/22/2021 15:11,Very Unlikely Valley Bottom Extent,2,2.78890002,Large,18.22283745,142.4710693,9.382836342,1.592000961
205,18030002,8,,1,,6/22/2021 15:11,6/22/2021 15:11,Very Unlikely Valley Bottom Extent,3,4.1099,Large,13.28009415,285.1158142,8.374873161,0.743717909
206,18030002,10,,1,,6/22/2021 15:11,6/22/2021 15:11,Upland (non-valley bottom),1,0.6996,Large,0,482.6815796,6.740212917,0.061685953
207,18030002,10,,1,,6/22/2021 15:11,6/22/2021 15:11,Upland (non-valley bottom),3,3.69840001,Large,26.4257164,161.9842072,4.303581238,9.596420288
208,18030002,1,,1,,6/22/2021 15:11,6/22/2021 15:11,Estimated Active Channel,3,12.89649996,Large,0,0,-1,0.825026393
209,18030002,1,,1,,6/22/2021 15:11,6/22/2021 15:11,Estimated Active Channel,3,3.69840001,Large,0,0,9.817847252,1.261315346
210,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,3,57.92770008,Large,0,0,-1,2.161752462
211,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,3,57.92770008,Large,0,0,6.764797688,1.338291049
212,16010202,8,,5,,6/24/2021 22:32,6/24/2021 22:32,Very Unlikely Valley Bottom Extent,3,57.92770008,Large,28.98059273,108.5747375,2.865808249,9.589624405
213,16010202,3,,5,,6/24/2021 22:32,6/24/2021 22:32,Likely Active Floodplain,3,57.92770008,Large,0,0,4.202519417,2.868813038
214,16010202,3,,5,,6/24/2021 22:32,6/24/2021 22:32,Likely Active Floodplain,3,57.92770008,Large,0,9.522634506,7.220283508,4.890770912
215,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,3,57.92770008,Large,0,9.522634506,-1,7.379984856
216,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,5,350.6602001,Large,0,0,-1,1.781349063
217,16010202,2,,5,,6/24/2021 22:32,6/24/2021 22:32,Highly Likely Active Floodplain,,,Large,0.075317383,60.22642899,-1,2.530361652
218,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,5,350.6602001,Large,0,0,-1,1.067560196
219,16010202,2,,5,,6/24/2021 22:32,6/24/2021 22:32,Highly Likely Active Floodplain,,,Large,0.597778559,85.70371246,-1,1.221130729
220,16010202,5,,5,,6/24/2021 22:32,6/24/2021 22:32,Possible Inactive Floodplain,5,350.6602001,Large,0,38.09053802,5.238622189,1.056456447
221,16010202,5,,5,,6/24/2021 22:32,6/24/2021 22:32,Possible Inactive Floodplain,5,350.6602001,Large,0,105.1809311,6.905972004,0.329721332
222,16010202,10,,5,,6/24/2021 22:32,6/24/2021 22:32,Upland (non-valley bottom),,,Large,8.862548828,196.0830536,5.856818676,0.504996479
223,16010202,1,,5,,6/24/2021 22:32,6/24/2021 22:32,Estimated Active Channel,1,2.44559999,Large,0,0,-1,0.066814348
224,16010202,10,,5,,6/24/2021 22:32,6/24/2021 22:32,Upland (non-valley bottom),2,5.33430001,Large,20.74793816,47.61317444,4.606563091,23.71311188
225,17010205,1,,6,,6/28/2021 19:31,6/28/2021 19:31,Estimated Active Channel,5,191.9035,Large,0,0,-1,2.002639532
226,17010205,2,,6,,6/28/2021 19:31,6/28/2021 19:31,Highly Likely Active Floodplain,5,191.9035,Large,0,9.190164566,-1,1.598095417
227,17010205,3,,6,,6/28/2021 19:31,6/28/2021 19:31,Likely Active Floodplain,5,191.9035,Large,0,45.95082474,11.25962543,2.944289207
228,17010205,1,,6,,6/28/2021 19:31,6/28/2021 19:31,Estimated Active Channel,5,193.4039,Large,0,0,-1,0.086045854
229,17010205,4,,6,,6/28/2021 19:31,6/28/2021 19:31,Possible Active Floodplain,5,191.9035,Large,0,33.13561249,-1,1.711930037
230,17010205,10,,6,,6/28/2021 19:31,6/28/2021 19:31,Upland (non-valley bottom),5,193.4039,Large,2.491210938,117.6915436,7.301949024,2.943214417
231,17010205,4,,6,,6/28/2021 19:31,6/28/2021 19:31,Possible Active Floodplain,1,0.7177,Large,0,139.980423,-1,0.076663479
232,17010205,10,,6,,6/28/2021 19:31,6/28/2021 19:31,Upland (non-valley bottom),1,0.7177,Large,0,61.64949799,4.901727676,0.091092229
233,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,193.4039,Large,0,0,-1,0.505850613
234,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,193.4039,Large,0,9.190164566,-1,1.435808301
235,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,191.9035,Large,35.56006241,235.5624084,4.772242546,18.78979111
236,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,193.4039,Large,0,53.58740616,-1,1.842065215
237,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,193.4039,Large,0,25.99371147,6.449636459,3.787263155
238,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,193.4039,Large,0,0,-1,2.005073309
239,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,193.4039,Large,0,0,-1,3.187494278
240,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,193.4039,Large,0,0,7.310414314,2.153265476
241,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,193.4039,Large,0,20.5498333,-1,3.364728212
242,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,185.8327,Large,0,0,-1,6.909973145
243,17010205,3,,6,,6/28/2021 21:01,6/28/2021 21:01,Likely Active Floodplain,5,185.8327,Large,0,9.190164566,-1,3.176101446
244,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,185.8327,Large,1.421508789,27.5704937,6.312438488,9.806193352
245,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,185.8327,Large,0,0,-1,0.4459773
246,17010205,3,,6,,6/28/2021 21:01,6/28/2021 21:01,Likely Active Floodplain,5,185.8327,Large,0,9.190164566,-1,6.856211185
247,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,185.8327,Large,5.5703125,18.38032913,5.575884819,24.42635155
248,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,185.8327,Large,0,0,-1,1.128050327
249,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,185.8327,Large,0,0,-1,4.615991592
250,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,185.8327,Large,0,0,10.28239822,2.934666634
251,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,185.8327,Large,0,51.98742294,-1,3.33934021
252,17010205,3,,6,,6/28/2021 21:01,6/28/2021 21:01,Likely Active Floodplain,5,184.8731,Large,0,58.84577179,-1,1.909205675
253,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,184.8731,Large,0,12.99685574,-1,6.242983341
254,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,184.8731,Large,27.49421501,58.12370682,5.686378479,31.35045052
255,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,131.5517,Large,0,0,6.823130131,5.375327587
256,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,131.5517,Large,0,0,-1,1.636329055
257,17010205,10,,6,,6/28/2021 21:01,6/28/2021 21:01,Upland (non-valley bottom),5,131.5517,Large,8.258178711,20.5498333,4.784745216,26.65543175
258,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,131.5517,Large,0,18.38032913,6.221112251,9.586297989
259,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,131.5517,Large,0,0,-1,3.583670139
260,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,131.5517,Large,0,0,-1,0.196417734
261,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,131.5517,Large,0,9.190164566,7.736336231,5.105225563
262,17010205,2,,6,,6/28/2021 21:01,6/28/2021 21:01,Highly Likely Active Floodplain,5,131.5517,Large,0,20.5498333,6.429263115,4.460366726
263,17010205,3,,6,,6/28/2021 21:01,6/28/2021 21:01,Likely Active Floodplain,5,131.5517,Large,0,38.99056625,8.991382599,2.531438351
264,17010205,6,,6,,6/28/2021 21:01,6/28/2021 21:01,Plausible Valley Bottom Extent,5,131.5517,Large,0,91.90164948,6.676646233,6.660320282
265,17010205,6,,6,,6/28/2021 21:01,6/28/2021 21:01,Plausible Valley Bottom Extent,5,131.5517,Large,0,91.90164948,5.911313534,4.878266811
266,17010205,1,,6,,6/28/2021 21:01,6/28/2021 21:01,Estimated Active Channel,5,131.5517,Large,0,20.5498333,-1,0.467198253
267,17010205,3,,6,,6/28/2021 21:01,6/28/2021 21:01,Likely Active Floodplain,5,131.5517,Large,0,27.5704937,13.93434334,0.471238494
268,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,5,295.6621,Large,0,0,-1,1.848239303
269,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,4,34.29179996,Large,0,0,10.1288662,3.771488905
270,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,5,295.6621,Large,0,18.38032913,9.947985649,0.475866199
271,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,5,295.6621,Large,0,20.5498333,5.723786354,4.203014374
272,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,4,34.29179996,Large,0,12.99685574,4.894074917,21.55412483
273,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,4,34.29179996,Large,0,0,5.398687363,21.200634
274,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,34.29179996,Large,0,0,7.363471031,6.682199001
275,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,34.29179996,Large,0,20.5498333,5.685382366,11.34845257
276,17010205,10,,6,,6/28/2021 21:12,6/28/2021 21:12,Upland (non-valley bottom),4,34.29179996,Large,33.82995987,58.84577179,4.377867699,32.5953598
277,17010205,3,,6,,6/28/2021 21:12,6/28/2021 21:12,Likely Active Floodplain,4,34.29179996,Large,0,41.0996666,6.362045765,4.493238449
278,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,34.29179996,Large,0,20.5498333,8.595221519,1.245159984
279,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,4,34.29179996,Large,0,0,-1,1.788825631
280,17010205,10,,6,,6/28/2021 21:12,6/28/2021 21:12,Upland (non-valley bottom),4,34.29179996,Large,17.52160454,64.33115387,4.09913969,25.74903297
281,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,34.29179996,Large,0,9.190164566,7.469738007,2.732925177
282,17010205,3,,6,,6/28/2021 21:12,6/28/2021 21:12,Likely Active Floodplain,4,34.29179996,Large,0,36.76065826,6.630448818,6.357451439
283,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,4,33.07439996,Large,0,74.09348297,8.443437576,3.321070671
284,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,33.07439996,Large,0,73.52131653,9.234952927,3.433516502
285,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,4,33.07439996,Large,0,110.2819748,9.266605377,4.441802025
286,17010205,3,,6,,6/28/2021 21:12,6/28/2021 21:12,Likely Active Floodplain,1,0.16499998,Large,0,9.190164566,11.23748589,0.092644803
287,17010205,6,,6,,6/28/2021 21:12,6/28/2021 21:12,Plausible Valley Bottom Extent,1,0.16499998,Large,0,9.190164566,6.853687763,0.096399948
288,17010205,6,,6,,6/28/2021 21:12,6/28/2021 21:12,Plausible Valley Bottom Extent,4,33.07439996,Large,0,128.0041962,9.810797691,4.019826889
289,17010205,1,,6,,6/28/2021 21:12,6/28/2021 21:12,Estimated Active Channel,5,576.8641002,Large,0,0,7.977364063,1.03177309
290,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,5,576.8641002,Large,0,45.95082474,8.140540123,1.476165295
291,17010205,2,,6,,6/28/2021 21:12,6/28/2021 21:12,Highly Likely Active Floodplain,5,576.8641002,Large,0,49.49055481,9.299911499,1.345381618
292,17010205,3,,6,,6/28/2021 21:36,6/28/2021 21:36,Likely Active Floodplain,5,576.8641002,Large,0,164.3986664,7.446573734,1.590067744
293,17010205,4,,6,,6/28/2021 21:36,6/28/2021 21:36,Possible Active Floodplain,5,576.8641002,Large,0,271.3823242,7.32872963,4.037798882
294,17010205,5,,6,,6/28/2021 21:36,6/28/2021 21:36,Possible Inactive Floodplain,2,1.27359999,Large,0,388.7124634,8.381140709,2.940263748
295,17010205,10,,6,,6/28/2021 21:36,6/28/2021 21:36,Upland (non-valley bottom),2,1.27359999,Large,28.44555283,305.4952393,7.41977644,6.764255524
296,17010205,6,,6,,6/28/2021 21:36,6/28/2021 21:36,Plausible Valley Bottom Extent,5,576.8641002,Large,0,191.2349396,8.830541611,2.787602663
297,17010205,6,,6,,6/28/2021 21:36,6/28/2021 21:36,Plausible Valley Bottom Extent,5,576.8641002,Large,0,97.69280243,8.240022659,2.346461296
298,17010205,10,,6,,6/28/2021 21:36,6/28/2021 21:36,Upland (non-valley bottom),1,1.1066,Large,0,0,13.21978092,0.103866145
299,17010205,10,,6,,6/28/2021 21:36,6/28/2021 21:36,Upland (non-valley bottom),5,394.2620001,Large,10.32565403,18.38032913,6.225124359,24.65301514
300,17010205,1,,6,,6/28/2021 21:36,6/28/2021 21:36,Estimated Active Channel,5,394.2620001,Large,0,0,8.742935181,9.280343056
301,17010205,2,,6,,6/28/2021 21:36,6/28/2021 21:36,Highly Likely Active Floodplain,5,394.2620001,Large,0,9.190164566,8.570540428,1.903037667
302,17010205,2,,6,,6/28/2021 21:36,6/28/2021 21:36,Highly Likely Active Floodplain,5,394.2620001,Large,0,9.190164566,7.033900261,12.99293041
303,17010205,1,,6,,6/28/2021 21:36,6/28/2021 21:36,Estimated Active Channel,5,394.2620001,Large,0,0,-1,3.222171068
304,17010205,3,,6,,6/28/2021 21:36,6/28/2021 21:36,Likely Active Floodplain,5,394.2620001,Large,0,27.5704937,8.782682419,1.516389966
305,17010205,10,,6,,6/28/2021 21:36,6/28/2021 21:36,Upland (non-valley bottom),5,394.2620001,Large,14.88737869,45.95082474,6.566913605,19.32671165
306,17010205,2,,6,,6/28/2021 21:36,6/28/2021 21:36,Highly Likely Active Floodplain,5,394.2620001,Large,0,9.190164566,6.335756302,23.0358963
307,17010205,10,,6,,6/28/2021 21:36,6/28/2021 21:36,Upland (non-valley bottom),5,394.2620001,Large,18.8638916,36.76065826,6.033274174,26.37247086
308,17010205,2,,6,,6/28/2021 21:36,6/28/2021 21:36,Highly Likely Active Floodplain,5,394.2620001,Large,0,9.190164566,9.178549767,1.728249192
309,17010205,1,,6,,6/28/2021 21:36,6/28/2021 21:36,Estimated Active Channel,5,394.2620001,Large,0,0,8.876271248,7.262684822
310,17010205,4,,6,,6/28/2021 21:36,6/28/2021 21:36,Possible Active Floodplain,5,394.2620001,Large,0,55.90159225,8.415797234,1.808229685
311,17010205,10,,6,,6/28/2021 21:44,6/28/2021 21:44,Upland (non-valley bottom),5,393.4948,Large,23.11745453,99.40683746,4.016339302,34.16633224
312,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,0,9.356483459,2.106577635
313,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,9.190164566,8.626750946,1.280145168
314,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,37.89201736,6.544006348,3.942069054
315,17010205,10,,6,,6/28/2021 21:44,6/28/2021 21:44,Upland (non-valley bottom),5,393.4948,Large,17.31129265,75.78403473,6.663698196,22.98436165
316,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,9.190164566,6.845736027,0.910531878
317,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,9.190164566,9.296570778,8.080014229
318,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,46.8608284,7.390974045,4.604820728
319,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,0,-1,1.073391676
320,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,45.95082474,7.895949364,3.363206387
321,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,9.190164566,7.174095631,1.039782405
322,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,0,8.092763901,0.585999131
323,17010205,10,,6,,6/28/2021 21:44,6/28/2021 21:44,Upland (non-valley bottom),5,393.4948,Large,14.73418045,84.72913361,6.239790916,19.74694633
324,17010205,10,,6,,6/28/2021 21:44,6/28/2021 21:44,Upland (non-valley bottom),5,393.4948,Large,23.28693199,33.13561249,4.687555313,34.93916702
325,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,0,-1,0.592591226
326,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,12.99685574,7.321302414,5.277826309
327,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,0,7.672539711,0.803570092
328,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,9.190164566,9.8273983,1.888479352
329,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,49.49055481,8.80795002,2.201322317
330,17010205,3,,6,,6/28/2021 21:44,6/28/2021 21:44,Likely Active Floodplain,5,393.4948,Large,0,124.9997559,8.271661758,2.141822577
331,17010205,6,,6,,6/28/2021 21:44,6/28/2021 21:44,Plausible Valley Bottom Extent,5,393.4948,Large,0,205.4983368,6.428729057,15.36232758
332,17010205,2,,6,,6/28/2021 21:44,6/28/2021 21:44,Highly Likely Active Floodplain,5,393.4948,Large,0,9.190164566,7.768815517,1.24362278
333,17010205,1,,6,,6/28/2021 21:44,6/28/2021 21:44,Estimated Active Channel,5,393.4948,Large,0,18.38032913,-1,0.366196275
334,17010205,3,,6,,6/28/2021 21:44,6/28/2021 21:44,Likely Active Floodplain,5,393.4948,Large,0,64.33115387,7.181908607,2.307193756
335,17010205,6,,6,,6/28/2021 21:44,6/28/2021 21:44,Plausible Valley Bottom Extent,5,393.4948,Large,0,99.40683746,6.173826218,31.70013618
336,17010205,10,,6,,6/28/2021 21:44,6/28/2021 21:44,Upland (non-valley bottom),5,393.4948,Large,39.53735352,181.2583923,6.150010109,26.18707657
337,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6099.0287,Large,0,0,7.670111656,1.447312593
338,17010205,10,,6,,6/28/2021 21:59,6/28/2021 21:59,Upland (non-valley bottom),7,6099.0287,Large,77.77158356,136.6216278,6.071161747,12.73991108
339,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,1,6005.7627,Large,0,244.7070313,7.782504082,0.106284373
340,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6006.589,Large,0,0,5.79485321,0.686513484
341,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,1,0.17770001,Large,0,9.190164566,-1,0.106374614
342,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6006.589,Large,0,55.90159225,-1,0
343,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6006.589,Large,0,0,9.451094627,0.878359914
344,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,1,0.17770001,Large,0,77.98113251,-1,0.107996874
345,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6006.2472,Large,0,0,-1,4.857056618
346,17010205,10,,6,,6/28/2021 21:59,6/28/2021 21:59,Upland (non-valley bottom),7,6006.2472,Large,49.55727386,107.1748123,7.571602821,4.677820206
347,17010205,10,,6,,6/28/2021 21:59,6/28/2021 21:59,Upland (non-valley bottom),7,6006.2472,Large,35.12017822,127.673851,7.558401108,7.696588516
348,17010205,1,,6,,6/28/2021 21:59,6/28/2021 21:59,Estimated Active Channel,7,6005.0437,Large,0,205.4983368,7.941016197,2.080789804
